Image,TitleHeader,TitleMain,TitleUnknown,TitleAuthors,TitleCollege,TitleDepartment,TitleDate,TitleFooter,AbstractHeader,AbstractAuthors,Abstract,AbstractContent,AbstractCollege,AbstractKeywords,AbstractFooter,Uncategorized
data_58.jpg,,,,,,,,,,Rommel B.  Dy’ Proponents and Research Adviser,ABSTRACT,EC PASS: EQUIPMENT MONITORING SYSTEM USING PASSIVE RFID TECHNOLOGY,"COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","Keywords: Monitoring, Electronic Equipment, RFID, LPU Cavite","This Study entitled EC Pass Equipment Monitoring System using Passive Radio Frequency Identification (RFID) Technology for the Lyceum of the Philippines University Cavite Campus is a LAN-based system designed to support the Security Department in tracking and monitoring the entry and exit of electronic equipment inside the campus. The system would also be eliminating the paper-based process of declaration of property for the security office by the electronic registration of equipment for student and company employee. The project was designed using passive Radio Frequency Identification (RFID) reader for the scanning of RFID tags, RS 232 serial to USB cable to convert the data coming from the reader to the computer. Java and PHP programming was used for the program and MySQL for the database. All the RFID readers were connected via local area network and database were stored in a server. Functionality was tested with each module and was given an equivalent percentage. The overall result showed a 94.43% passing rate. The research project during the evaluation phase received an overall strongly acceptable remark from the respondents.",
data_580.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,"Assessment of Lifestyle Related-Risk Factors in the Prevalence of Non-Communicable Diseases Among 25-56 years old Individuals in GMA, Cavite",Maria Dana,Zeriah P.  Pefiaflor,,,June 2023,COLLEGE OF NURSING,,,,,,,,
data_581.jpg,,,,,,,,,,,ABSTRACT,"stress, physical activity, bad habits",College of Nursing,Keywords: non-,,
data_582.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,LIVED EXPERIENCES OF YOUNG ADULTS DIAGNOSED WITH END-STAGE KIDNEY DISEASE RECEIVING HEMODIALYSIS TREATMENT AT DIVINE GRACE MEDICAL CENTER: BASIS FOR ACTION PLAN,Kelvin,Carlo T.  Torres,,,June 2024,COLLEGE OF NURSING,,,,,,,,
data_583.jpg,,,,,,,,,,,ABSTRACT,"This research discussed the lived experiences of young adults’ experiences diagnosed with End-Stage Kidney Disease (ESKD) receiving Hemodialysis Treatment at Divine Grace Medical Center. Through qualitative phenomenological approach, the researchers interviewed ten (10) young adults’ participants. Validated researcher-made questionnaires, eighteen (18) semi-structured interview questions were utilized during the face-to-face interview. Through that, this research highlighted six key themes that discussed physical activity, eating habits, emotional aspect, financial aspect, spiritual aspect, and support system. The results show that the young adults experienced suffering and had challenges to go through with their activities of daily living such as household chores and work, but they can manage it if they have their family and relatives, dietary regulations, acceptance of their diagnosis. Moreover, when it comes to their financial stability, spirituality, and support system, the results shows that their families, relatives, governments are willing to help them for their financial needs during hemodialysis treatment, their spirituality become their motivation, and support system help them to cope with their challenges.",College of Nursing,"Keywords: Young Adults, End-Stage Kidney Disease, Hemodialysis Treatment",,
data_584.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Parent’s Understanding Regarding COVID-19 Vaccine Which Leads to their Hesitancy Towards Children’s Vaccination,Arthur,Lee M.  Poblete,,,June 2022,COLLEGE OF NURSING,,,,,,,,
data_585.jpg,,,,,,,,,,,ABSTRACT,"accept the vaccine for their children. The findings eir children for they are scared that health problems may occur vaccine to th if the give the vaccine is given to them that may harm them or even lead to death. In conclusion, arents in order for them to be fully aware of the the said p health teaching must be given to nistering vaccines to their children. risks of admi positives and",College of Nursing,"Keywords: Parents, virus, health teaching, COVID-19",,
data_586.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Philippines University Cavite on Stress Associated to Academic Burnout,"Pasquito, Rica Jamil","Antonio, Joshua A. Dela Vega, Veronica",,,"Sangcap, Faye B. JUNE 2021",COLLEGE OF NURSING,,,,,,,,
data_587.jpg,,,,,,,,,,,ABSTRACT,"stress due to academic burnout. Academic Burnout, COVID-19 Pandemic, Perceived Stress Scale, Copenhagen",College of Nursing,Keywords: Burnout inventory,,
data_588.jpg,Ed,Ariessa,Carry,Marco A.  Manalang,,,June 2022,COLLEGE OF NURSING,,,,,,,,
data_589.jpg,,,,,,,,,,,ABSTRACT,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,College of Nursing,,,
data_59.jpg,,,,,,,,,,Jane C.  Menta © Technical and Research,Abstract,"People were forced to cook meals for their families during the pandemic. As a result, some families are having difficulty planning their meals for the day or week. The purpose of this study is to help suggest idea on users on what should they cook on their pantry. The system has a reliable source for the recipes, ingredients and procedure, users that will use our program will have an automated meal generator that will also provide the ingredients and procedures, with this they can be at ease in making the dish for the day for their families. The application was developed using android studio with the programming languages JAVA, firebase, and SQLite. Graphical elements of the system were created using Adobe Illustrate and Adobe Photoshop The project was tested and improved based on functionality and compatibility test cases. Mobile Application Rating Scale (MARS) was used to evaluate the system. The application was evaluated by ten (10) end-users and five IT Experts with a total overage of mean of “3.57” and an overall standard deviation of “0.51” with an interpretation of “Highly Acceptable”. Evaluation results prove that the application can help and provide amateur cooks about food ingredients and cooking procedure.","College of Engineering, Computer Studies and Architecture Bachelor of Science in Information Technology","Keywords: LPU-Cavite, PAMINGGALAN, Meal Builder, Meal Plan, Ingredients, Procedure, and Filipino Foods. COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE",,
data_590.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,The Relationship Between Workplace Satisfaction And Level Of Compliance To Standard Precautions Of Staff Nurses In A Public Hospital In Cavite,Mary,Kenneth S.  Villanueva,,,June 2023,COLLEGE OF NURSING,,,,,,,,
data_591.jpg,,,,,,,,,,,ABSTRACT,"Workplace satisfaction can contribute to one's performance towards their work, if a certain area provides the needs of a nurse, then their satisfaction towards their workplace would be shown with their work. Standard precautions are a must follow practices in order to lessen the health problems, nurses and everyone around them can experience and acquire. The purpose of this study is to determine the relationship between the workplace satisfaction of staff nurses and their level of compliance to standard precautions, in a public hospital in Cavite. A quantitative, descriptive, non-experimental type of research and a simple random sampling was used for determining the relationship between the variables. Chi-square tests were used to determine if variations in overall workplace satisfaction and level of compliance to standard precautions by staff nurses’ characteristics were statistically significant. A total of 59 participants from the public hospital were surveyed and the majority of them are females. The age range was between 30-39 years old and most of them are college graduates. The majority of the participants were emergency department nurses and had mostly 4-6 years of experience in the hospital. The overall mean for the compliance to standard precautions was 1.52 (SD = 0.33) and was divided into 5 categories which are Use of Protective Device, Disposal of Waste, Disposal Sharps, Decontamination of Spills and Used Articles, and Prevention of Cross Infection from Person to Person. The total workplace satisfaction mean was 3.07 (SD = 0.451) which was divided into 4 categories which are Company Policies and Administration, Job Security, Recognition and Achievement, and the Salary and Benefits. The study showed an overall significance in the relationship between the workplace satisfaction and level of compliance to standard precautions of the participants in the public hospital in Cavite. Standard precautions are the basis for the infection control Compliance to standard protocols can be acquired through the availability of resources and a conducive environment which can later result in workplace satisfaction.",College of Nursing,"Keywords: workplace satisfaction, standard precautions, staff nurses, compliance, protective device, disposal of waste, disposal of sharps, decontamination of spills, used articles, cross infection, company policies and administration, job security, recognition and achievement, and the salary and benefits",,
data_592.jpg,,Mild Head Injury: Acute Epidural Hematoma on Right Temporal Secondary to Motor Vehicular Abrasion”,,"Mailig, Alyssa Kate D. Reyes, Angela N. Tabile, Den Elaine D. Group 5 of BSN 401",Submitted to: June 2024,,,COLLEGE OF NURSING,,,,,,,,
data_593.jpg,,LEFT SIDED HEART FAILURE WITH REDUCED EJECTION FRACTION,"Group 1 of BSN 401 Bacani, Anna","A, Y. 2023-2024",,,"Mae A.  Tubera, Jennifer N. June 2024",COLLEGE OF NURSING,,,,,,,,
data_594.jpg,,,,,,,,,,,,,,,,COLLEGE OF NURSING
data_595.jpg,,(4115) Status Post Cesarean Section to Preeclampsia; HELLP Syndrome; Abruptio Placenta”,AY 2023-2024,"Aaron L.  Taboada, Micah",Ella M.  Nick Joseph A. Submitted to,,June 2024,COLLEGE OF NURSING,,,,,,,,
data_596.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,G4P3 9 WEEKS RUPTURED TUBAL ECTOPIC PREGNANCY: S/P EXPLORATORY LAPAROTOMY SALPINGECTOMY,Submitted by,"Rosario, Rhio Angela S. Rotario, Carl Michael G. BSN201","Submitted to | Marrison Ann Bunyi RN, MAN Elsa Mangubat Regalado RN, MAN",,,COLLEGE OF NURSING,,,,,,,,
data_597.jpg,LYCEUM OF THE PHILIPPINES UNIVERSITY CAVITE,Impending Thyroid Storm with Thyrotoxic Heart Disease and Multiple Electrolyte Imbalance,"Santiago, Angela Xenia",,Submitted to: BSN 301 GROUP 4,,,COLLEGE OF NURSING,,,,,,,,
data_598.jpg,,LY CEUM OF THE PHILIPPINES UNIVERSITY CAVITE,AY 2023 - 2024,,,,"Domingo, Kaila Jenelie F. Gonzales, Krystelle Chaela L. Guarino, Airies A. Yoro, Shanea Leonor M. June 2024",COLLEGE OF NURSING,,,,,,,,
data_599.jpg,,STATUS POST OP NORMAL SPONTANEOUS DELIVERY (2002) WITH GESTATIONAL DIABETES MELLITUS,"Submitted by: Bazar, Jezryn","Rhona J.  Tadiaque, Althea Jae P. Group 4 of BSN 201",,"In Partial Fulfillment of the Course Requirements in Nursing Care Management NCM 109 Care of the mother, Child and Adolescent (Unwell Client)",May 2024,,,,,,,,,
data_6.jpg,,,,,,,,,,"Joyce A.  Simplina’, and Engr.",Abstract,"The purpose of this research is to identify the public buildings of Amadeo, Cavite according to their seismic performance based on the FEMA RVSP Scores in order to select evacuation sites when an earthquake happens. The public buildings were assessed based on the irregularities observed such as building storey, vertical irregularity, plan irregularity, pre-code, post benchmark, and soil type. Action research method was used in the study and a total of 175 public buildings in Amadeo, Cavite were assessed through Rapid Visual Screening. The results show that in terms of safe evacuation centers, 86 buildings were considered, mainly were the Public Schools and Covered Courts. The remaining 89 buildings were considered unsafe and unfit to be used as an evacuation center when earthquake suddenly happen. Hence, it can be concluded that the majority of the Public Buildings in the municipality dominates the potential seismic hazard and therefore, needs further detailed evaluation from the Provincial Engineering Office. The public buildings inspected scored lower than 2.0 were estimated to have higher risks of damages and collapse when earthquake occur. It is recommended to evaluate private buildings such as residential, commercial and industrial buildings to completely estimate the potential seismic hazard of the municipality and to provide a detailed mapping of the region that has been evaluated to properly visualize the potential hazards in that particular area.","COLLEGE OF ENGINEERING, COMPUTER STUDIES AND ARCHITECTURE","Keywords: Amadeo, Cavite, Seismic Hazard, Rapid Visual Screening Procedure, and FEMA Scoring",,
